0.11732,0.11612,0.090484,0.19681,0,5,7,3,4,3
0.080197,0.085319,0.08074,0.078877,0,7,7,4,6,4
0.062136,0.077033,0.085249,0.081582,0,7,7,4,7,5
0.12393,0.15314,0.13442,0.23191,0,7,7,1,7,7
0.091834,0.11501,0.14793,0.11216,0.12825,0,0,0,0,0
0.07681,0.12622,0.10513,0.17481,0,7,7,7,4,6
0.089103,0.13721,0.091226,0.12669,0.1318,7,7,1,2,6
0.099686,0.19426,0.13071,0.23226,0.15674,7,7,1,6,3
0.13112,0.20427,0.12251,0.11239,0.1845,6,7,1,7,3
0.10037,0.1353,0.14517,0.11991,0,0,0,0,0,0
0.10858,0.090354,0.13354,0.15489,0.15842,4,7,1,7,3
0.13378,0.1228,0.16321,0.21348,0.13174,7,7,4,7,2
0.08551,0.14454,0.13823,0.1681,0.099231,7,5,7,7,6
0.10207,0.12529,0.073898,0.14552,0,0,0,0,0,0
0.11881,0.17323,0.10157,0.13422,0,7,7,1,4,4
0.098293,0.092548,0.088985,0.050907,0.14133,3,3,4,6,3
0.097926,0.062889,0.087954,0.077515,0,2,3,1,1,4
0.09996,0.17144,0.092315,0.13151,0.077297,7,7,4,5,3
0.09356,0.17407,0.10951,0.13614,0,7,7,2,2,4
0.084321,0.083648,0.11421,0.10842,0,0,0,0,0,0
0.13082,0.10388,0.10517,0.14599,0,7,4,1,7,4
0.067045,0.088959,0.1034,0.14402,0.12069,7,2,3,4,4
0.082427,0.096318,0.062282,0.12182,0,7,7,2,2,6
0.0819,0.11876,0.10719,0.1427,0.13614,7,7,5,7,5
0.080671,0.16072,0.10069,0.10505,0.14306,7,7,1,7,3
0.12455,0.17067,0.12044,0.11057,0,0,0,0,0,0
0.071123,0.097889,0.055371,0.062716,0,6,6,2,7,6
0.070184,0.1288,0.1705,0.15429,0.1466,7,7,3,6,3
0.056139,0.049182,0.083183,0.17418,0.10628,4,6,1,2,6
